A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
0,1,0,0,0,2,4,0,0,2,1,1,0,2,0,0,2,0,2,0,1,3,0,1,0,1,4,2,0,0,1,1,1,2,0,3,3,0,0,0,0,0,2,1,4,1,0,3,0,0,1,1,1,4,1,0,2,1,1,1,0,1,1,2,0.6379916083170983,0.741149905594301,0.7602980401361124,0.7646077993070848,0.7659035385904237
0,0,0,0,0,2,3,0,0,2,1,1,0,4,0,0,2,0,2,0,1,3,1,0,3,1,2,1,1,1,0,1,1,2,0,4,3,0,0,0,0,0,3,1,2,1,0,3,0,0,1,1,0,3,3,2,1,1,1,1,0,1,1,0,0.6368115995689324,0.7420289869164443,0.7609354997671589,0.7648731357433922,0.765629141626766
1,0,1,0,2,2,0,3,1,0,2,0,1,0,0,0,0,0,1,1,1,3,1,1,0,2,1,2,1,3,0,1,0,1,2,0,1,0,2,0,3,1,4,2,0,4,2,2,0,2,2,2,1,2,1,0,1,1,2,0,0,0,0,0,0.6313960867275387,0.7390685631931866,0.7609464000269685,0.7653886155192782,0.7661007080261943
0,0,3,0,0,1,1,2,0,1,0,2,0,1,0,0,1,0,0,0,2,2,1,2,2,2,4,2,1,1,1,0,0,0,3,2,1,2,2,1,0,5,2,0,1,3,2,1,0,0,2,0,0,1,2,1,3,1,1,0,0,2,0,0,0.6175346987579347,0.7357990092714947,0.760621455245466,0.7648168914069279,0.766030363213935
1,0,0,2,0,1,1,0,1,0,4,1,0,1,2,2,2,0,1,1,0,2,0,2,0,1,2,0,2,2,1,0,0,1,2,1,0,2,0,1,1,2,1,0,3,1,0,2,2,1,2,1,2,1,1,3,2,1,0,1,1,0,0,1,0.6420623094864598,0.7449677435640263,0.7612033933813888,0.7648731357433922,0.7657663401085949
0,0,3,0,0,1,1,3,1,1,0,1,0,0,0,0,0,0,0,2,3,2,2,0,0,4,2,1,1,0,1,1,0,1,3,1,0,0,0,3,2,3,3,0,1,5,1,2,0,0,1,0,1,1,2,1,1,3,1,0,1,0,2,0,0.6277151966658882,0.7370926264914337,0.7603031971729667,0.764971100989513,0.7657027033717331
1,0,2,0,0,2,0,1,0,4,3,1,1,1,0,0,3,0,1,0,1,5,1,2,2,3,2,1,0,2,1,0,0,0,2,3,1,1,2,2,3,1,5,2,1,3,4,1,2,1,2,0,1,2,3,1,1,1,0,0,0,0,1,0,0.6245602216987811,0.7399065935049982,0.7613332683710983,0.7662144762242888,0.7668000655366574
2,2,0,3,1,1,2,0,0,1,0,2,1,4,1,1,3,1,1,0,1,0,0,0,1,2,2,4,1,1,1,1,2,0,4,0,0,2,4,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,4,0,4,1,2,0,0,0,0,0,0.6384332544493503,0.7421983390572359,0.7610972835785473,0.765123412313559,0.7662616520196119
1,0,0,1,1,4,0,1,0,0,1,1,0,1,0,0,2,0,0,0,2,2,4,0,1,3,4,1,1,2,1,0,0,0,4,0,0,2,3,2,0,2,3,1,1,4,1,1,1,1,0,1,1,0,1,0,1,1,2,3,0,0,0,0,0.6223037374644688,0.735913656921925,0.760168905332966,0.7649411211545335,0.7657736641360723
1,0,0,2,1,4,1,1,1,0,0,0,0,1,0,0,2,0,0,0,2,2,4,0,1,3,4,1,1,2,1,0,0,0,4,0,0,2,2,2,0,2,3,1,1,4,1,1,1,1,0,1,1,0,1,0,1,1,2,3,0,0,0,0,0.6253671205802886,0.7378609802516776,0.7607613176140816,0.7652210044648029,0.7657736641360723
0,2,2,1,1,1,1,1,0,0,3,1,0,2,1,1,4,1,1,0,2,3,1,0,3,2,0,2,0,3,0,1,1,0,3,1,2,1,1,2,1,2,3,1,0,2,1,2,1,1,0,0,0,5,2,1,2,0,1,0,1,0,1,0,0.6357390367146889,0.7425717648310013,0.7620114848883714,0.765147993950621,0.7659614431816446
0,1,1,1,1,1,2,1,0,0,3,1,0,2,1,1,4,2,1,0,1,3,1,0,2,2,0,2,0,4,0,1,1,0,3,1,2,1,1,2,1,2,3,1,0,2,1,2,1,0,0,1,0,5,2,1,3,0,1,0,1,0,1,0,0.6363788895555134,0.7423733318791951,0.7615226803891255,0.765123412313559,0.7661615824069561
0,1,1,0,1,1,2,0,1,1,2,3,0,1,2,0,1,1,1,0,1,6,1,1,2,1,2,0,1,1,1,0,3,1,2,3,1,1,0,2,1,1,4,5,0,1,3,1,1,1,1,0,0,1,3,0,2,1,1,0,2,2,1,0,0.6292687099371937,0.7412093942626051,0.7613209088484222,0.7654652697553949,0.7663911868350431
0,0,3,0,0,1,2,3,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,2,0,3,1,1,1,0,3,0,1,0,1,2,2,0,0,1,2,3,3,0,1,5,1,3,0,0,3,0,2,1,1,0,1,4,1,0,1,0,0,0,0.631576276684538,0.7366730325670571,0.7592676210180459,0.7643293532948562,0.7654373669354254
0,1,2,0,1,1,1,0,1,1,3,0,0,1,0,0,1,0,3,0,1,4,1,3,0,2,2,1,1,2,0,3,1,2,0,1,1,4,1,1,1,0,4,1,1,1,0,1,0,2,0,0,1,2,2,0,2,0,1,1,1,1,0,0,0.6259900528283386,0.7361414211047486,0.759335687922832,0.7644577028337874,0.7655700351535792
2,2,0,1,0,1,1,0,0,0,3,1,0,3,0,1,0,0,2,0,1,1,4,3,1,2,4,2,0,1,0,1,1,0,1,3,1,2,1,0,1,2,2,3,1,3,3,2,3,0,0,0,1,2,3,0,2,1,2,1,1,0,1,0,0.6332368609391129,0.741237600401374,0.7614590289793756,0.7655886482713262,0.7665538643109517
0,0,0,0,1,2,2,0,1,0,2,1,0,1,1,1,2,0,0,1,2,1,0,2,1,1,2,1,0,2,1,1,0,2,4,1,0,0,3,1,2,2,2,1,1,3,1,2,0,1,0,1,0,0,3,1,1,2,3,2,1,1,0,0,0.6293171461995426,0.7400699630047243,0.7615943240426808,0.7651895806497446,0.7659020136750037
0,1,0,2,1,0,0,0,0,1,1,3,0,1,2,3,1,0,4,0,2,4,2,0,1,2,2,0,0,1,0,0,2,1,2,0,0,0,4,2,3,2,2,3,1,2,1,2,1,0,1,0,1,1,1,1,1,3,2,1,1,1,2,0,0.6321700892652559,0.7430605239628155,0.7618963494918706,0.7654149527164956,0.7663617216322677
1,0,1,1,1,1,3,0,0,2,0,1,0,3,1,0,2,1,1,0,0,2,2,0,2,0,2,3,0,1,0,1,2,1,1,1,0,1,1,2,0,2,2,1,2,1,0,3,1,1,0,1,1,0,4,0,1,2,0,1,2,0,1,0,0.6389238234261702,0.741282767787775,0.7605179641289731,0.764222452562495,0.7655528407103238
0,2,1,0,0,0,0,1,0,1,2,3,1,1,2,1,1,1,2,1,1,0,3,1,1,0,1,2,1,2,1,1,1,0,2,1,1,3,1,1,0,2,5,1,3,1,3,2,1,1,1,0,1,3,1,1,3,0,3,4,0,0,0,0,0.6320723552716142,0.7414493423211731,0.760642023948808,0.7651288178334867,0.7658691215172398
0,0,0,1,0,2,3,0,0,0,1,2,0,1,0,0,1,0,0,0,2,1,2,1,1,2,2,1,1,2,3,0,0,2,4,0,2,0,3,1,0,3,4,3,1,2,1,1,1,0,0,1,1,1,0,1,0,2,3,2,0,2,0,0,0.6181948358445465,0.7352977713865151,0.7601837881231256,0.7646926616593224,0.7653886155192782
0,1,0,0,0,0,0,1,0,1,2,4,0,1,2,1,1,0,2,0,0,5,2,2,2,0,1,0,1,2,1,0,1,1,2,1,0,1,3,0,1,1,5,3,3,2,2,2,1,1,2,0,2,1,1,1,1,3,2,2,0,0,0,3,0.6300379634380374,0.7422692776712456,0.7604065223603952,0.7646579293646193,0.7658057138285721
0,1,0,0,0,0,0,1,0,1,2,4,0,1,2,1,1,0,2,0,0,5,2,2,2,0,1,0,1,2,1,1,1,1,2,1,0,2,3,0,1,1,5,3,3,1,2,2,1,1,2,0,2,1,1,1,1,3,2,2,0,1,0,1,0.6296109944028534,0.7419586082500089,0.7605408432672728,0.7647496789819369,0.7659001227062566
2,0,0,2,1,0,2,0,0,2,1,3,3,2,2,1,1,1,1,1,2,1,0,0,0,1,0,0,3,1,0,2,1,0,3,2,0,0,1,1,1,0,0,0,1,3,0,1,4,1,0,2,1,0,3,1,1,1,2,3,0,1,0,1,0.6372312350880239,0.7416229090904718,0.7602645830609168,0.764599855726775,0.7657736641360723
0,0,0,2,0,1,2,1,1,1,0,1,0,2,0,2,1,1,2,0,0,3,1,0,0,3,5,4,0,4,1,0,0,1,2,0,2,2,3,4,2,2,4,0,0,4,3,1,1,0,1,1,2,1,2,1,2,0,2,2,0,1,1,1,0.6263418836968707,0.7397273078427321,0.7617918773968273,0.7659809440199894,0.7668000655366574
0,0,0,2,0,1,2,1,1,1,0,1,0,2,0,2,1,1,2,0,0,3,1,0,0,3,5,4,0,4,1,0,1,1,2,0,2,2,3,4,2,2,4,0,0,4,3,1,1,0,1,1,2,1,2,1,2,0,2,2,0,1,1,1,0.6252331221758538,0.7391206961686128,0.7618835751629547,0.7660393293045498,0.7668372287690872
0,0,2,1,2,2,1,1,1,0,0,0,0,2,1,2,2,0,2,1,2,0,1,0,0,1,1,3,0,1,1,1,0,0,2,1,0,2,0,1,1,1,2,1,2,3,1,2,2,1,1,0,1,1,0,2,1,2,3,2,1,0,0,1,0.6408917032865775,0.7446063974157928,0.7620175474811384,0.7655700351535792,0.7659035385904237
1,0,2,1,1,2,1,1,0,0,0,0,0,2,1,1,1,0,0,1,1,0,3,1,2,3,3,1,0,0,1,0,1,0,2,2,0,3,1,1,0,2,1,2,2,3,2,2,1,0,1,0,0,0,3,0,3,2,2,2,0,1,0,0,0.631576276684538,0.7418520546175708,0.7616782583891025,0.7653886155192782,0.7658353715898868
0,0,1,0,0,0,2,3,0,0,1,2,0,1,1,1,2,1,1,0,2,3,1,0,0,1,1,1,1,1,2,1,0,0,2,2,2,1,2,0,1,3,3,2,1,2,2,0,0,0,2,1,0,1,1,0,3,3,0,2,0,2,0,0,0.6306675165863072,0.7420041739492935,0.7624025960979324,0.7654373669354254,0.7660407370722525
0,0,2,0,0,3,0,2,0,3,0,0,0,1,1,0,1,0,3,2,0,0,2,2,0,3,2,0,3,1,1,1,1,0,0,1,2,2,0,1,0,1,3,1,2,1,1,3,1,0,1,0,1,4,2,0,1,3,0,2,0,0,0,0,0.6320572819410143,0.736309453120504,0.759013074446634,0.7637761528710258,0.7652689326292139
0,0,2,0,0,0,1,3,0,1,1,1,0,1,0,1,0,0,4,0,1,2,0,1,0,1,2,2,0,1,1,1,1,0,1,2,1,2,0,1,0,3,2,3,2,2,3,2,0,0,1,0,2,2,1,0,3,2,1,1,1,1,2,0,0.6302661202352411,0.7396365349150402,0.7607345836214852,0.764971100989513,0.7661007080261943
1,0,1,0,1,0,1,1,0,3,0,0,0,2,1,1,0,0,2,0,1,0,3,2,0,0,3,3,0,0,2,0,0,1,1,0,2,4,0,1,0,4,2,2,2,3,1,3,0,1,4,1,1,0,1,0,3,1,1,2,1,0,0,0,0.6293171461995426,0.7406295553387044,0.761153009429867,0.7650967747171974,0.766030363213935
0,0,2,0,1,3,1,1,0,1,1,0,0,1,0,1,2,0,1,0,1,2,1,1,1,2,3,2,1,2,0,1,0,0,1,4,0,1,3,1,0,3,1,1,1,3,3,1,0,0,2,0,1,0,2,1,3,2,1,2,1,0,0,0,0.6289416977834072,0.7412371353543635,0.7619157131279557,0.7657179234552253,0.7661587127528664
1,0,1,1,3,2,2,1,0,0,0,1,0,2,1,2,1,0,0,1,1,0,0,0,1,1,3,4,0,2,0,0,1,0,2,0,1,0,1,0,0,1,1,0,2,3,1,4,1,1,3,4,1,0,1,0,2,1,1,2,2,0,1,0,0.6394291614075164,0.7436091698184142,0.7597405851142256,0.7649066940628103,0.7657663401085949
1,0,1,0,1,3,2,1,0,0,1,0,0,2,0,0,1,1,0,0,3,2,0,0,0,1,3,2,1,0,2,2,0,2,2,0,0,3,1,2,1,3,3,1,1,3,0,2,0,0,2,2,0,0,1,1,2,1,2,2,1,0,1,0,0.6311331296526179,0.7403101641069961,0.761878855890324,0.7655169650582095,0.7659680398080405
0,0,1,0,0,1,1,1,3,0,2,1,0,1,0,1,0,1,1,1,3,3,2,0,0,0,2,0,0,1,2,1,1,0,2,2,0,0,1,0,0,3,4,3,2,4,1,1,1,0,3,0,1,2,0,1,1,1,2,2,1,0,0,0,0.6307908201752134,0.7409513605120379,0.7599648182791172,0.7644415727695129,0.7657663401085949
0,0,1,1,3,1,1,2,1,0,1,1,0,2,1,0,1,1,1,0,2,0,0,1,1,4,2,2,1,1,0,1,1,0,4,0,0,1,3,0,0,2,2,1,1,4,1,1,1,0,2,2,1,0,2,0,1,1,1,2,1,0,0,0,0.6358626295174443,0.7407338230149012,0.7596122355752942,0.7646413576265028,0.7654919431449372
1,1,0,0,1,1,1,2,0,2,1,1,0,1,1,2,1,0,2,3,2,1,3,0,0,0,1,1,0,2,1,0,0,1,2,0,0,0,0,0,2,1,1,3,2,3,1,2,1,1,1,1,1,2,2,1,3,0,0,2,1,1,0,0,0.6416430526732378,0.7449769159289775,0.7617646562353543,0.7652175461812795,0.7656947947508786
1,1,1,0,1,1,2,1,0,0,2,1,1,1,1,1,2,1,1,1,0,2,0,0,0,2,3,3,1,0,1,0,0,1,4,0,1,1,1,1,0,1,0,3,1,3,2,1,1,0,0,0,2,2,1,1,2,0,1,3,1,1,0,1,0.6385230153980956,0.7417723459434062,0.7610638493060904,0.7652711403978536,0.7659035385904237
0,0,1,0,0,2,2,1,0,0,0,2,0,0,0,1,0,0,2,0,1,3,3,1,0,2,1,4,0,1,1,1,0,0,3,0,2,2,1,1,0,4,3,1,2,4,2,2,0,1,2,0,0,0,2,0,3,2,2,1,0,1,0,0,0.6140742456141672,0.7355921946742786,0.7587887984617679,0.7646926616593224,0.7659020136750037
0,1,1,0,2,0,0,1,0,0,1,1,0,3,1,3,0,0,3,1,1,0,1,1,0,0,1,2,3,1,0,1,0,0,2,0,0,2,1,2,0,1,1,2,2,3,2,1,2,1,2,1,0,0,1,2,4,1,3,3,0,0,0,1,0.6362682399017724,0.7414745051956979,0.7601542283975999,0.7647468678246214,0.7653046987172717
0,0,2,0,0,1,1,0,2,1,2,2,0,2,0,0,2,1,0,2,0,1,1,0,2,0,2,3,2,1,1,0,0,3,3,1,0,4,3,1,1,0,0,0,2,2,1,2,0,0,0,0,2,2,2,1,1,1,3,1,0,1,0,0,0.6344250764270263,0.7404959308037176,0.7603571697854912,0.7650393622809641,0.7657663401085949
0,0,2,0,0,0,1,2,3,1,0,1,1,1,1,2,1,0,0,2,2,2,0,1,0,0,1,1,1,1,0,2,1,0,3,2,2,0,0,0,0,3,2,1,1,5,1,1,1,0,3,0,0,0,3,2,2,2,1,2,0,1,1,0,0.6388093149583419,0.7422616602494869,0.7619267178843138,0.764971100989513,0.7659680398080405
0,1,1,1,1,2,3,1,0,0,1,1,0,0,1,0,1,0,0,1,4,2,2,1,1,2,1,2,0,1,1,1,0,3,2,0,0,0,1,0,0,3,3,1,2,4,1,2,0,1,2,0,2,0,1,0,2,2,1,2,0,0,0,0,0.6303677766464182,0.7403183513955507,0.7596500938480689,0.7649066940628103,0.7659035385904237
0,0,1,0,1,2,3,1,0,0,0,2,1,0,0,0,0,2,2,0,1,1,0,2,1,2,3,3,2,0,0,0,0,0,3,0,0,1,2,1,0,2,3,2,2,3,3,1,1,1,1,0,0,1,2,0,2,2,2,1,1,0,0,1,0.6260767403896083,0.7383113555212674,0.7593976828338165,0.7646077993070848,0.7657663401085949
1,3,2,0,0,3,2,1,1,0,1,1,0,1,2,0,2,1,0,1,1,2,1,2,2,0,1,3,0,2,2,0,3,0,3,1,1,1,2,2,2,0,4,3,0,3,1,1,1,0,0,0,0,1,2,0,2,2,2,1,1,3,0,1,0.6344175708180673,0.7399822807666296,0.7615599457643737,0.7658153284517346,0.7665978940618207
0,0,2,0,0,0,1,3,0,1,2,1,0,1,0,1,0,0,4,0,1,2,0,1,0,1,2,2,0,1,1,1,1,0,1,2,1,2,0,1,0,3,1,3,2,2,3,2,0,0,1,0,2,2,1,0,3,2,1,1,1,1,2,0,0.6336840532219709,0.7394070939100208,0.7610664793501591,0.764971100989513,0.7661007080261943
0,0,1,0,0,1,2,0,2,0,0,1,0,2,0,0,2,0,0,0,1,3,3,1,0,2,3,1,1,1,1,1,0,1,4,1,0,1,4,1,1,4,3,2,1,3,0,2,0,0,0,0,0,1,3,0,1,2,2,3,0,0,1,0,0.6109913741402913,0.7306505708158127,0.7588786664871524,0.7641643188538417,0.7655169650582095
0,0,1,0,1,1,1,2,1,0,0,2,0,1,0,1,1,0,0,0,1,1,1,0,0,2,4,2,1,2,2,1,0,1,4,2,1,2,3,2,2,3,0,0,1,2,1,1,0,0,2,0,0,1,1,1,2,2,2,2,0,1,2,0,0.6274632844579046,0.74154854515651,0.7614939638100157,0.7652210044648029,0.766030363213935
1,0,3,1,1,2,0,1,1,1,1,0,1,2,0,0,1,0,0,0,2,1,0,2,2,3,1,1,1,1,0,2,0,1,4,0,1,1,2,2,0,1,3,2,1,3,0,1,1,0,2,1,1,0,1,1,1,1,2,1,0,0,2,0,0.636725582672996,0.7406422451248925,0.761952615655196,0.7651384721796999,0.7657663401085949
1,0,2,0,1,0,1,1,1,0,2,1,1,2,2,1,0,2,2,1,1,0,1,2,3,0,0,0,2,1,0,0,0,1,2,2,0,1,0,2,0,2,1,4,1,3,0,3,1,1,1,0,0,1,3,0,3,1,3,1,0,0,2,0,0.6363026012231754,0.7445708773978521,0.7632313269712097,0.7653452342124085,0.7659020136750037
0,0,1,0,0,2,2,1,1,2,1,1,1,0,0,1,1,0,0,1,1,2,1,1,0,3,1,2,0,0,3,1,0,1,3,3,3,0,0,1,0,3,3,0,2,4,1,1,0,0,3,0,2,0,1,1,2,2,1,1,0,0,1,0,0.631576276684538,0.7396061201875056,0.7611592852827065,0.7648427514505816,0.7658353715898868
0,1,2,0,1,2,1,2,0,0,2,1,1,0,1,0,1,0,0,0,2,0,3,1,0,0,1,4,0,0,2,2,0,1,2,2,2,0,0,0,0,3,3,1,3,3,0,2,0,3,2,0,0,1,1,0,3,2,1,1,1,1,0,0,0.636725582672996,0.7434168731660226,0.7611330691956428,0.7653046987172717,0.7659035385904237
1,0,0,1,1,3,0,2,0,1,2,2,0,2,0,0,1,1,0,0,2,1,4,0,1,2,3,1,3,1,1,0,0,0,5,1,1,1,1,1,1,1,1,0,1,4,1,1,2,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,0.6367057684137878,0.7435530069392663,0.7623878283353296,0.7655936937076196,0.7661587127528664
0,1,1,0,1,3,2,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,4,0,0,2,2,5,0,2,1,0,1,1,2,0,0,1,2,0,0,1,2,2,1,4,1,4,0,1,1,0,1,1,1,1,2,1,2,2,1,0,0,0,0.631599981560547,0.7394772504052921,0.7594135618506169,0.7642198008009584,0.7653200404171258
0,2,0,0,1,1,2,0,0,1,1,1,0,2,2,2,0,0,4,0,1,1,1,0,1,0,1,1,3,1,0,0,2,0,1,2,0,1,0,2,1,0,1,2,1,1,0,3,0,1,0,2,0,1,2,2,2,1,1,3,2,1,1,2,0.6370968900194146,0.744638578525063,0.7613330932614749,0.7650803476994507,0.7659787028319887
0,1,1,2,0,1,1,2,0,3,2,0,0,2,2,0,3,1,2,0,0,1,1,2,2,3,2,1,1,0,0,0,1,0,2,1,1,2,0,4,0,1,3,2,3,2,3,1,2,1,0,0,1,2,2,1,2,2,0,1,1,0,2,0,0.6367312277446345,0.7418599024234713,0.7608423939569684,0.7653265489010526,0.7660226151594309
0,1,3,0,0,2,3,2,1,1,2,1,1,1,0,0,3,0,1,0,0,2,1,3,2,1,0,2,2,2,0,2,3,1,2,1,0,0,2,1,1,2,6,2,1,3,2,1,1,1,1,0,0,4,1,1,2,2,1,0,0,0,1,1,0.633167454938452,0.7411292330451328,0.7619813442401556,0.7655411765841296,0.766421979254255
0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,1,1,0,2,0,2,1,2,1,0,2,3,2,0,0,3,0,1,1,3,1,2,1,1,3,0,4,5,2,1,2,1,1,0,0,0,0,0,2,1,0,1,3,2,2,1,0,1,0,0.6085526389497041,0.7330489571949197,0.7577435771002465,0.7641123064354371,0.7655169650582095
1,1,1,1,0,1,1,0,0,1,0,0,0,3,2,2,1,2,2,0,3,0,2,2,2,3,0,0,0,1,1,0,1,0,2,1,0,1,4,2,0,1,3,5,1,3,0,2,1,0,0,0,0,1,2,1,4,1,4,1,0,0,1,1,0.6329984749028547,0.7429003322891234,0.7616130112648443,0.7650213882527505,0.7661515068737063
1,1,1,1,2,0,0,0,1,0,2,1,0,4,1,0,0,1,2,0,1,0,1,1,2,0,0,1,1,0,1,1,1,1,1,0,0,1,0,3,1,0,1,2,2,1,1,3,1,2,1,1,0,0,2,2,1,1,0,4,1,1,3,2,0.6340962766333705,0.7405644361196327,0.7618202016663368,0.7652175461812795,0.7659787028319887
1,1,0,0,2,3,1,0,0,1,1,0,2,1,2,0,2,2,0,2,0,4,1,0,1,2,1,2,0,1,0,1,2,0,3,0,2,0,1,1,0,0,3,2,1,1,0,4,0,0,2,0,1,2,2,0,1,2,1,2,0,0,1,0,0.6370887124216426,0.7422534442570229,0.7616000329513731,0.7650393622809641,0.765629141626766
0,1,1,2,0,3,3,0,0,2,1,2,1,4,1,0,4,3,0,0,1,1,2,3,1,0,1,2,2,0,2,0,1,3,2,0,2,1,0,3,0,0,3,2,1,1,3,2,2,0,1,1,1,3,0,0,4,1,2,1,0,1,0,0,0.6394304250280636,0.7449233800248997,0.7627404309747735,0.7654063824741094,0.7663850502744708
1,0,3,1,1,1,2,0,1,2,1,1,2,1,2,0,2,0,2,0,0,1,1,3,2,0,1,1,0,1,3,0,3,2,1,2,2,1,1,0,0,3,2,6,1,2,1,2,0,0,2,0,0,3,1,1,4,0,1,2,0,2,2,0,0.6330441330540362,0.7426417787433636,0.7618747465036981,0.7658573803429247,0.766421979254255
1,1,1,1,0,0,2,2,1,0,2,0,0,3,0,1,2,1,1,1,0,1,2,1,1,1,3,1,2,0,0,0,0,1,2,1,0,0,1,0,1,1,2,2,1,3,0,4,3,0,0,0,1,4,1,1,2,0,1,1,1,1,1,0,0.641472123311234,0.743369940365074,0.7613854802098954,0.7649066940628103,0.765629141626766
1,1,0,1,0,1,0,0,1,2,2,1,0,2,1,1,0,0,2,0,1,1,0,1,2,3,3,3,1,1,2,1,2,2,2,1,0,3,4,2,0,1,4,1,1,1,3,1,2,0,0,0,0,1,6,0,3,0,0,3,0,1,0,0,0.6264064944355826,0.7408032662693653,0.7602386520178374,0.7648377444018066,0.7663141555623675
0,0,1,1,0,1,0,0,0,0,1,0,0,2,2,1,0,0,2,1,1,1,1,0,1,0,2,3,1,1,0,0,0,0,2,0,1,3,2,0,1,1,2,2,1,3,2,4,1,1,0,1,1,1,2,1,2,2,1,5,0,0,2,1,0.6265236365760714,0.7369585070804341,0.7603683643218583,0.7650393622809641,0.7660407370722525
0,2,0,0,0,1,0,2,1,1,2,0,2,1,1,1,1,0,4,0,0,3,3,2,1,0,1,1,0,1,1,0,2,0,2,2,0,1,2,1,0,2,5,4,3,3,1,1,0,1,1,0,0,1,1,0,4,1,4,2,1,0,1,0,0.6278901743466263,0.7401037225776598,0.760895973565454,0.7650016505421846,0.7662616520196119
0,1,0,0,1,2,0,0,2,2,2,1,0,0,1,2,0,0,2,0,1,1,2,1,2,1,5,2,1,0,3,0,2,0,3,3,0,1,5,2,1,4,1,1,1,3,1,1,0,1,2,0,1,2,1,0,2,1,2,1,0,0,0,1,0.6226642293852782,0.7404695169226885,0.7617353787944146,0.7655367144878699,0.7664617912449234
1,0,0,1,1,1,1,0,2,0,3,0,0,3,0,1,0,1,3,1,0,1,1,2,0,0,1,2,1,1,0,3,1,1,1,0,0,1,0,3,0,0,0,2,1,3,0,3,0,1,1,1,1,1,3,1,2,1,2,1,3,2,0,1,0.6376756484829035,0.7397163846425522,0.7602075488699558,0.7647404675252385,0.765629141626766
0,1,0,1,0,2,0,0,0,1,1,2,1,2,1,1,0,1,3,0,0,0,6,3,1,0,1,1,0,1,2,0,2,0,3,1,1,1,2,0,0,6,5,2,2,2,0,3,0,0,1,0,1,0,1,2,4,2,2,2,1,1,1,0,0.6250919441139645,0.739969438797771,0.7585929778442135,0.76381896007523,0.7654986065455984
0,0,0,1,3,1,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,3,3,0,1,2,2,3,0,0,1,2,2,2,2,0,1,1,0,0,2,0,1,2,1,4,2,2,0,3,1,1,0,1,2,0,2,1,1,2,1,0,1,0,0.6344939545200956,0.7421334833143551,0.7600254620414493,0.7644415727695129,0.765629141626766
1,1,0,1,2,0,1,2,0,2,1,1,1,1,1,1,1,0,1,3,1,0,2,0,2,2,1,1,0,4,0,0,0,1,2,1,1,0,1,0,0,0,1,1,1,2,2,3,2,0,1,1,1,4,2,0,2,0,1,2,1,0,0,0,0.6416430526732378,0.7456688768618152,0.7619308827729262,0.7650803476994507,0.7658367487914336
1,0,2,0,0,0,3,1,2,1,0,2,0,2,0,1,0,0,2,3,3,0,0,1,1,0,0,2,1,1,1,0,1,0,0,1,0,3,2,1,0,3,1,0,3,3,2,2,0,1,3,1,0,0,1,2,2,4,2,0,1,0,0,1,0.6397035686780916,0.7438547072724957,0.7620664392500548,0.7655936937076196,0.7661587127528664
1,0,1,0,2,0,0,2,1,2,1,1,1,1,1,2,0,0,1,3,1,2,0,0,1,1,1,0,1,1,0,2,1,0,4,2,2,0,0,0,0,2,1,1,1,4,0,2,1,0,2,0,1,0,1,4,2,2,1,1,0,1,3,0,0.6405421284554189,0.7404242444823876,0.7614705924080342,0.7655169650582095,0.7661007080261943
0,0,0,0,0,0,2,1,0,2,0,2,0,1,3,2,0,1,2,2,4,1,0,1,0,1,1,0,1,1,1,0,3,1,3,0,0,1,1,0,0,2,2,3,1,1,2,2,1,0,0,1,2,1,1,0,1,2,3,3,1,1,1,0,0.636252129470209,0.7422807689112136,0.7612835150303121,0.764971100989513,0.7658353715898868
1,0,2,0,2,1,1,2,0,0,3,1,1,1,0,0,1,2,0,0,1,2,1,1,4,0,2,1,1,2,0,0,0,0,2,4,0,1,1,1,0,4,2,1,1,3,1,2,1,1,1,0,0,1,3,0,2,1,2,0,0,0,1,0,0.632550001183808,0.7427823226233852,0.7624344720864481,0.7653886155192782,0.7658353715898868
1,2,0,0,0,1,2,0,0,1,3,0,0,1,2,0,1,2,1,1,1,1,2,0,1,1,1,3,0,0,1,1,3,1,0,1,1,1,1,1,1,1,3,2,0,2,2,3,0,0,1,0,3,3,1,0,2,1,0,1,0,1,1,0,0.6346627552232724,0.7417808512178327,0.7603808635633155,0.7650803476994507,0.7659787028319887
1,1,2,0,1,0,3,1,1,0,0,0,0,3,1,2,1,1,1,2,2,1,0,2,0,0,0,2,1,1,0,1,1,0,2,0,0,0,2,1,1,1,2,3,1,2,2,0,1,0,1,2,2,0,0,1,2,2,0,3,1,3,1,0,0.6408917032865775,0.7422297586126242,0.761257130670964,0.7653046987172717,0.7660407370722525
